timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/12/18 23:30:28.008, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 308.70 W
2025/12/18 23:30:29.008, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 308.56 W
2025/12/18 23:30:30.008, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 307.24 W
2025/12/18 23:30:31.008, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 308.78 W
2025/12/18 23:30:32.008, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 308.43 W
2025/12/18 23:30:33.008, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 308.45 W
2025/12/18 23:30:34.009, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 307.73 W
2025/12/18 23:30:35.009, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 308.76 W
2025/12/18 23:30:36.009, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 306.29 W
2025/12/18 23:30:37.009, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 307.90 W
2025/12/18 23:30:38.009, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 306.55 W
2025/12/18 23:30:39.009, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 307.36 W
2025/12/18 23:30:40.009, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 307.12 W
2025/12/18 23:30:41.010, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 308.42 W
2025/12/18 23:30:42.010, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 307.08 W
2025/12/18 23:30:43.010, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 308.63 W
2025/12/18 23:30:44.010, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 306.04 W
2025/12/18 23:30:45.010, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7489 MiB, 10240 MiB, 72, 308.53 W
2025/12/18 23:30:46.010, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 306.18 W
2025/12/18 23:30:47.010, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7489 MiB, 10240 MiB, 72, 308.11 W
2025/12/18 23:30:48.011, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 306.66 W
2025/12/18 23:30:49.011, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 72, 307.42 W
2025/12/18 23:30:50.011, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 307.33 W
2025/12/18 23:30:51.011, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 307.88 W
2025/12/18 23:30:52.011, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 307.00 W
2025/12/18 23:30:53.011, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 71, 309.00 W
2025/12/18 23:30:54.011, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 306.55 W
2025/12/18 23:30:55.012, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 308.35 W
2025/12/18 23:30:56.012, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 307.02 W
2025/12/18 23:30:57.012, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 308.61 W
2025/12/18 23:30:58.012, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 308.24 W
2025/12/18 23:30:59.012, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.35 W
2025/12/18 23:31:00.012, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 307.83 W
2025/12/18 23:31:01.013, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 306.67 W
2025/12/18 23:31:02.013, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 306.49 W
2025/12/18 23:31:03.013, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 308.50 W
2025/12/18 23:31:04.013, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 307.79 W
2025/12/18 23:31:05.013, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 308.38 W
2025/12/18 23:31:06.013, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 307.15 W
2025/12/18 23:31:07.013, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 306.98 W
2025/12/18 23:31:08.014, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 308.53 W
2025/12/18 23:31:09.014, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 307.11 W
2025/12/18 23:31:10.014, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 307.72 W
2025/12/18 23:31:11.014, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 307.08 W
2025/12/18 23:31:12.014, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 306.62 W
2025/12/18 23:31:13.014, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 306.01 W
2025/12/18 23:31:14.015, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 307.83 W
2025/12/18 23:31:15.015, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 304.96 W
2025/12/18 23:31:16.015, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 308.21 W
2025/12/18 23:31:17.015, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 307.22 W
2025/12/18 23:31:18.015, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 308.77 W
2025/12/18 23:31:19.015, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 306.07 W
2025/12/18 23:31:20.015, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 308.91 W
2025/12/18 23:31:21.016, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 305.43 W
2025/12/18 23:31:22.016, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 306.78 W
2025/12/18 23:31:23.016, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 306.30 W
2025/12/18 23:31:24.016, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 72, 306.84 W
2025/12/18 23:31:25.016, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 308.45 W
2025/12/18 23:31:26.016, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 71, 307.17 W
2025/12/18 23:31:27.016, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 308.28 W
2025/12/18 23:31:28.017, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7489 MiB, 10240 MiB, 71, 306.25 W
2025/12/18 23:31:29.017, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 308.80 W
2025/12/18 23:31:30.017, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 305.44 W
2025/12/18 23:31:31.017, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 304.17 W
2025/12/18 23:31:32.017, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 305.33 W
2025/12/18 23:31:33.017, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 304.78 W
2025/12/18 23:31:34.017, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 306.42 W
2025/12/18 23:31:35.018, NVIDIA GeForce RTX 3080, 100 %, 76 %, 7489 MiB, 10240 MiB, 72, 306.24 W
2025/12/18 23:31:36.018, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 306.10 W
2025/12/18 23:31:37.018, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 305.70 W
2025/12/18 23:31:38.018, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 306.24 W
2025/12/18 23:31:39.018, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 305.03 W
2025/12/18 23:31:40.018, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 305.53 W
2025/12/18 23:31:41.018, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 306.49 W
2025/12/18 23:31:42.019, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.17 W
2025/12/18 23:31:43.019, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.89 W
2025/12/18 23:31:44.019, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 313.24 W
2025/12/18 23:31:45.019, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 312.85 W
2025/12/18 23:31:46.019, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 312.64 W
2025/12/18 23:31:47.019, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 311.79 W
2025/12/18 23:31:48.019, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.79 W
2025/12/18 23:31:49.020, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.86 W
2025/12/18 23:31:50.020, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 311.92 W
2025/12/18 23:31:51.020, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.44 W
2025/12/18 23:31:52.020, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 311.92 W
2025/12/18 23:31:53.020, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 313.10 W
2025/12/18 23:31:54.020, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.94 W
2025/12/18 23:31:55.021, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 313.13 W
2025/12/18 23:31:56.021, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 312.03 W
2025/12/18 23:31:57.021, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.38 W
2025/12/18 23:31:58.021, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 312.08 W
2025/12/18 23:31:59.021, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.98 W
2025/12/18 23:32:00.021, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 312.64 W
2025/12/18 23:32:01.021, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.18 W
2025/12/18 23:32:02.022, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.54 W
2025/12/18 23:32:03.022, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 313.10 W
2025/12/18 23:32:04.022, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.11 W
2025/12/18 23:32:05.022, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 313.31 W
2025/12/18 23:32:06.022, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 313.75 W
2025/12/18 23:32:07.022, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.81 W
2025/12/18 23:32:08.022, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.32 W
2025/12/18 23:32:09.023, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.08 W
2025/12/18 23:32:10.023, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.36 W
2025/12/18 23:32:11.023, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.22 W
2025/12/18 23:32:12.023, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 311.73 W
2025/12/18 23:32:13.023, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.86 W
2025/12/18 23:32:14.023, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.53 W
2025/12/18 23:32:15.024, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.66 W
2025/12/18 23:32:16.024, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.29 W
2025/12/18 23:32:17.024, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.00 W
2025/12/18 23:32:18.024, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 312.27 W
2025/12/18 23:32:19.024, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.10 W
2025/12/18 23:32:20.024, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.38 W
2025/12/18 23:32:21.024, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.46 W
2025/12/18 23:32:22.025, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.75 W
2025/12/18 23:32:23.025, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.44 W
2025/12/18 23:32:24.025, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.70 W
2025/12/18 23:32:25.025, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.89 W
2025/12/18 23:32:26.025, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 313.23 W
2025/12/18 23:32:27.025, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.65 W
2025/12/18 23:32:28.025, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.37 W
2025/12/18 23:32:29.026, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 313.27 W
2025/12/18 23:32:30.026, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.95 W
2025/12/18 23:32:31.026, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 313.13 W
2025/12/18 23:32:32.026, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.00 W
2025/12/18 23:32:33.026, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.84 W
2025/12/18 23:32:34.026, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.93 W
2025/12/18 23:32:35.026, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.15 W
2025/12/18 23:32:36.027, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.21 W
2025/12/18 23:32:37.027, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 312.12 W
2025/12/18 23:32:38.027, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.76 W
2025/12/18 23:32:39.027, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.49 W
2025/12/18 23:32:40.027, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.50 W
2025/12/18 23:32:41.027, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.46 W
2025/12/18 23:32:42.027, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.60 W
2025/12/18 23:32:43.028, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 313.61 W
2025/12/18 23:32:44.028, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 312.07 W
2025/12/18 23:32:45.028, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.86 W
2025/12/18 23:32:46.028, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.30 W
2025/12/18 23:32:47.028, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.52 W
2025/12/18 23:32:48.028, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.96 W
2025/12/18 23:32:49.029, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.35 W
2025/12/18 23:32:50.029, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 312.23 W
2025/12/18 23:32:51.029, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 312.10 W
2025/12/18 23:32:52.029, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.63 W
2025/12/18 23:32:53.029, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 312.33 W
2025/12/18 23:32:54.029, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.51 W
2025/12/18 23:32:55.029, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.05 W
2025/12/18 23:32:56.030, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.76 W
2025/12/18 23:32:57.030, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.85 W
2025/12/18 23:32:58.030, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.95 W
2025/12/18 23:32:59.030, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.29 W
2025/12/18 23:33:00.030, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 312.32 W
2025/12/18 23:33:01.030, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.30 W
2025/12/18 23:33:02.030, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.71 W
2025/12/18 23:33:03.031, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.40 W
2025/12/18 23:33:04.031, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 311.95 W
2025/12/18 23:33:05.031, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.37 W
2025/12/18 23:33:06.031, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.23 W
2025/12/18 23:33:07.031, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.81 W
2025/12/18 23:33:08.031, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.58 W
2025/12/18 23:33:09.031, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.52 W
2025/12/18 23:33:10.032, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.59 W
2025/12/18 23:33:11.032, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.85 W
2025/12/18 23:33:12.032, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.92 W
2025/12/18 23:33:13.032, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.33 W
2025/12/18 23:33:14.032, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 312.02 W
2025/12/18 23:33:15.032, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 311.58 W
2025/12/18 23:33:16.032, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.81 W
2025/12/18 23:33:17.033, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.58 W
2025/12/18 23:33:18.033, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.98 W
2025/12/18 23:33:19.033, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 312.41 W
2025/12/18 23:33:20.033, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 313.38 W
2025/12/18 23:33:21.033, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.92 W
2025/12/18 23:33:22.033, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.93 W
2025/12/18 23:33:23.034, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.05 W
2025/12/18 23:33:24.034, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.74 W
2025/12/18 23:33:25.034, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.42 W
2025/12/18 23:33:26.034, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 313.17 W
2025/12/18 23:33:27.034, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.74 W
2025/12/18 23:33:28.034, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 312.11 W
2025/12/18 23:33:29.034, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.47 W
2025/12/18 23:33:30.035, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.43 W
2025/12/18 23:33:31.035, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.44 W
2025/12/18 23:33:32.035, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.96 W
2025/12/18 23:33:33.035, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 312.09 W
2025/12/18 23:33:34.035, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.68 W
2025/12/18 23:33:35.035, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.64 W
2025/12/18 23:33:36.036, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.48 W
2025/12/18 23:33:37.036, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.39 W
2025/12/18 23:33:38.036, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.61 W
2025/12/18 23:33:39.036, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.60 W
2025/12/18 23:33:40.036, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.99 W
2025/12/18 23:33:41.036, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.10 W
2025/12/18 23:33:42.036, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.64 W
2025/12/18 23:33:43.037, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.99 W
2025/12/18 23:33:44.037, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.87 W
2025/12/18 23:33:45.037, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.52 W
2025/12/18 23:33:46.037, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 312.86 W
2025/12/18 23:33:47.037, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 313.59 W
2025/12/18 23:33:48.037, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 313.24 W
2025/12/18 23:33:49.038, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.56 W
2025/12/18 23:33:50.038, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.21 W
2025/12/18 23:33:51.038, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.06 W
2025/12/18 23:33:52.038, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 313.24 W
