timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/12/18 20:24:03.374, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3041 MiB, 10240 MiB, 70, 310.91 W
2025/12/18 20:24:04.374, NVIDIA GeForce RTX 3080, 98 %, 82 %, 3043 MiB, 10240 MiB, 70, 311.75 W
2025/12/18 20:24:05.374, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3047 MiB, 10240 MiB, 70, 310.82 W
2025/12/18 20:24:06.374, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3042 MiB, 10240 MiB, 70, 313.38 W
2025/12/18 20:24:07.374, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3045 MiB, 10240 MiB, 70, 310.03 W
2025/12/18 20:24:08.374, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3039 MiB, 10240 MiB, 70, 311.70 W
2025/12/18 20:24:09.374, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3038 MiB, 10240 MiB, 70, 313.53 W
2025/12/18 20:24:10.375, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3016 MiB, 10240 MiB, 70, 313.41 W
2025/12/18 20:24:11.375, NVIDIA GeForce RTX 3080, 98 %, 87 %, 3012 MiB, 10240 MiB, 70, 313.55 W
2025/12/18 20:24:12.375, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3013 MiB, 10240 MiB, 70, 312.24 W
2025/12/18 20:24:13.375, NVIDIA GeForce RTX 3080, 98 %, 86 %, 3013 MiB, 10240 MiB, 69, 309.71 W
2025/12/18 20:24:14.375, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3013 MiB, 10240 MiB, 70, 312.58 W
2025/12/18 20:24:15.375, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3012 MiB, 10240 MiB, 69, 313.86 W
2025/12/18 20:24:16.376, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3011 MiB, 10240 MiB, 70, 313.27 W
2025/12/18 20:24:17.376, NVIDIA GeForce RTX 3080, 99 %, 89 %, 3011 MiB, 10240 MiB, 69, 312.48 W
2025/12/18 20:24:18.376, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3011 MiB, 10240 MiB, 69, 312.56 W
2025/12/18 20:24:19.376, NVIDIA GeForce RTX 3080, 99 %, 85 %, 3023 MiB, 10240 MiB, 70, 313.36 W
2025/12/18 20:24:20.376, NVIDIA GeForce RTX 3080, 99 %, 89 %, 3023 MiB, 10240 MiB, 69, 312.42 W
2025/12/18 20:24:21.376, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3028 MiB, 10240 MiB, 69, 312.53 W
2025/12/18 20:24:22.377, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3028 MiB, 10240 MiB, 69, 310.56 W
2025/12/18 20:24:23.377, NVIDIA GeForce RTX 3080, 98 %, 87 %, 3028 MiB, 10240 MiB, 69, 313.39 W
2025/12/18 20:24:24.377, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3021 MiB, 10240 MiB, 69, 311.55 W
2025/12/18 20:24:25.377, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3021 MiB, 10240 MiB, 69, 312.91 W
2025/12/18 20:24:26.377, NVIDIA GeForce RTX 3080, 99 %, 85 %, 3017 MiB, 10240 MiB, 69, 308.82 W
2025/12/18 20:24:27.377, NVIDIA GeForce RTX 3080, 98 %, 85 %, 3012 MiB, 10240 MiB, 69, 311.45 W
2025/12/18 20:24:28.377, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3012 MiB, 10240 MiB, 69, 311.24 W
2025/12/18 20:24:29.378, NVIDIA GeForce RTX 3080, 99 %, 88 %, 3012 MiB, 10240 MiB, 69, 313.63 W
2025/12/18 20:24:30.378, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3012 MiB, 10240 MiB, 69, 312.47 W
2025/12/18 20:24:31.378, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3012 MiB, 10240 MiB, 69, 313.45 W
2025/12/18 20:24:32.378, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3012 MiB, 10240 MiB, 69, 314.97 W
2025/12/18 20:24:33.378, NVIDIA GeForce RTX 3080, 98 %, 86 %, 3012 MiB, 10240 MiB, 69, 311.54 W
2025/12/18 20:24:34.378, NVIDIA GeForce RTX 3080, 99 %, 89 %, 3012 MiB, 10240 MiB, 69, 312.80 W
2025/12/18 20:24:35.379, NVIDIA GeForce RTX 3080, 99 %, 88 %, 3012 MiB, 10240 MiB, 69, 311.44 W
2025/12/18 20:24:36.379, NVIDIA GeForce RTX 3080, 99 %, 84 %, 3012 MiB, 10240 MiB, 69, 310.94 W
2025/12/18 20:24:37.379, NVIDIA GeForce RTX 3080, 97 %, 82 %, 3012 MiB, 10240 MiB, 69, 312.66 W
2025/12/18 20:24:38.379, NVIDIA GeForce RTX 3080, 98 %, 86 %, 3012 MiB, 10240 MiB, 69, 310.78 W
2025/12/18 20:24:39.379, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3012 MiB, 10240 MiB, 69, 312.23 W
2025/12/18 20:24:40.379, NVIDIA GeForce RTX 3080, 98 %, 80 %, 3012 MiB, 10240 MiB, 69, 312.43 W
2025/12/18 20:24:41.380, NVIDIA GeForce RTX 3080, 98 %, 86 %, 3011 MiB, 10240 MiB, 69, 312.81 W
2025/12/18 20:24:42.380, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3011 MiB, 10240 MiB, 69, 311.34 W
2025/12/18 20:24:43.380, NVIDIA GeForce RTX 3080, 99 %, 84 %, 3019 MiB, 10240 MiB, 69, 310.86 W
2025/12/18 20:24:44.380, NVIDIA GeForce RTX 3080, 98 %, 85 %, 3024 MiB, 10240 MiB, 69, 312.64 W
2025/12/18 20:24:45.380, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3025 MiB, 10240 MiB, 69, 313.31 W
2025/12/18 20:24:46.380, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3025 MiB, 10240 MiB, 69, 312.26 W
2025/12/18 20:24:47.380, NVIDIA GeForce RTX 3080, 98 %, 81 %, 3030 MiB, 10240 MiB, 69, 311.45 W
2025/12/18 20:24:48.381, NVIDIA GeForce RTX 3080, 99 %, 84 %, 3030 MiB, 10240 MiB, 69, 310.63 W
2025/12/18 20:24:49.381, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3023 MiB, 10240 MiB, 69, 310.07 W
2025/12/18 20:24:50.381, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3021 MiB, 10240 MiB, 69, 312.94 W
2025/12/18 20:24:51.381, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3021 MiB, 10240 MiB, 69, 312.23 W
2025/12/18 20:24:52.381, NVIDIA GeForce RTX 3080, 98 %, 86 %, 3015 MiB, 10240 MiB, 69, 311.63 W
2025/12/18 20:24:53.381, NVIDIA GeForce RTX 3080, 98 %, 87 %, 3015 MiB, 10240 MiB, 69, 311.26 W
2025/12/18 20:24:54.381, NVIDIA GeForce RTX 3080, 98 %, 85 %, 3015 MiB, 10240 MiB, 69, 310.46 W
2025/12/18 20:24:55.382, NVIDIA GeForce RTX 3080, 97 %, 83 %, 3015 MiB, 10240 MiB, 69, 308.75 W
2025/12/18 20:24:56.382, NVIDIA GeForce RTX 3080, 99 %, 83 %, 3015 MiB, 10240 MiB, 69, 310.04 W
2025/12/18 20:24:57.382, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3015 MiB, 10240 MiB, 69, 312.33 W
2025/12/18 20:24:58.382, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3015 MiB, 10240 MiB, 69, 312.88 W
2025/12/18 20:24:59.382, NVIDIA GeForce RTX 3080, 98 %, 85 %, 3016 MiB, 10240 MiB, 69, 313.65 W
2025/12/18 20:25:00.382, NVIDIA GeForce RTX 3080, 99 %, 86 %, 3016 MiB, 10240 MiB, 69, 309.67 W
2025/12/18 20:25:01.383, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3016 MiB, 10240 MiB, 69, 311.97 W
2025/12/18 20:25:02.383, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3016 MiB, 10240 MiB, 69, 311.76 W
2025/12/18 20:25:03.383, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3016 MiB, 10240 MiB, 69, 310.21 W
2025/12/18 20:25:04.383, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3016 MiB, 10240 MiB, 69, 311.00 W
2025/12/18 20:25:05.383, NVIDIA GeForce RTX 3080, 99 %, 85 %, 3020 MiB, 10240 MiB, 69, 311.15 W
2025/12/18 20:25:06.383, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3031 MiB, 10240 MiB, 69, 311.29 W
2025/12/18 20:25:07.384, NVIDIA GeForce RTX 3080, 98 %, 81 %, 3024 MiB, 10240 MiB, 69, 312.60 W
2025/12/18 20:25:08.384, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3009 MiB, 10240 MiB, 69, 312.96 W
2025/12/18 20:25:09.384, NVIDIA GeForce RTX 3080, 99 %, 84 %, 3002 MiB, 10240 MiB, 69, 312.41 W
2025/12/18 20:25:10.384, NVIDIA GeForce RTX 3080, 99 %, 85 %, 3000 MiB, 10240 MiB, 69, 312.58 W
2025/12/18 20:25:11.384, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2995 MiB, 10240 MiB, 69, 312.04 W
2025/12/18 20:25:12.384, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2991 MiB, 10240 MiB, 69, 311.46 W
2025/12/18 20:25:13.385, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2986 MiB, 10240 MiB, 69, 310.74 W
2025/12/18 20:25:14.385, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2986 MiB, 10240 MiB, 69, 310.58 W
2025/12/18 20:25:15.385, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2986 MiB, 10240 MiB, 68, 311.17 W
2025/12/18 20:25:16.385, NVIDIA GeForce RTX 3080, 98 %, 85 %, 2986 MiB, 10240 MiB, 69, 311.09 W
2025/12/18 20:25:17.385, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2988 MiB, 10240 MiB, 69, 311.77 W
2025/12/18 20:25:18.385, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2988 MiB, 10240 MiB, 69, 313.28 W
2025/12/18 20:25:19.385, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2976 MiB, 10240 MiB, 69, 311.00 W
2025/12/18 20:25:20.386, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2976 MiB, 10240 MiB, 69, 311.23 W
2025/12/18 20:25:21.386, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2976 MiB, 10240 MiB, 69, 311.86 W
2025/12/18 20:25:22.386, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2994 MiB, 10240 MiB, 68, 310.21 W
2025/12/18 20:25:23.386, NVIDIA GeForce RTX 3080, 100 %, 81 %, 3042 MiB, 10240 MiB, 69, 311.25 W
2025/12/18 20:25:24.386, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3044 MiB, 10240 MiB, 69, 311.30 W
2025/12/18 20:25:25.386, NVIDIA GeForce RTX 3080, 98 %, 85 %, 3040 MiB, 10240 MiB, 69, 312.14 W
