timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2025/12/18 22:25:18.501, NVIDIA GeForce RTX 3080, 68 %, 50 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:19.503, NVIDIA GeForce RTX 3080, 62 %, 29 %, 9829 MiB, 10240 MiB
2025/12/18 22:25:20.503, NVIDIA GeForce RTX 3080, 74 %, 57 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:21.504, NVIDIA GeForce RTX 3080, 62 %, 31 %, 9629 MiB, 10240 MiB
2025/12/18 22:25:22.504, NVIDIA GeForce RTX 3080, 60 %, 34 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:23.504, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9811 MiB, 10240 MiB
2025/12/18 22:25:24.504, NVIDIA GeForce RTX 3080, 58 %, 27 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:25.505, NVIDIA GeForce RTX 3080, 44 %, 16 %, 9811 MiB, 10240 MiB
2025/12/18 22:25:26.505, NVIDIA GeForce RTX 3080, 48 %, 23 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:27.506, NVIDIA GeForce RTX 3080, 54 %, 19 %, 9811 MiB, 10240 MiB
2025/12/18 22:25:28.506, NVIDIA GeForce RTX 3080, 39 %, 16 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:29.507, NVIDIA GeForce RTX 3080, 46 %, 17 %, 9811 MiB, 10240 MiB
2025/12/18 22:25:30.507, NVIDIA GeForce RTX 3080, 58 %, 27 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:31.509, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:32.509, NVIDIA GeForce RTX 3080, 69 %, 35 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:33.510, NVIDIA GeForce RTX 3080, 54 %, 19 %, 9789 MiB, 10240 MiB
2025/12/18 22:25:34.510, NVIDIA GeForce RTX 3080, 63 %, 28 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:35.510, NVIDIA GeForce RTX 3080, 51 %, 18 %, 9811 MiB, 10240 MiB
2025/12/18 22:25:36.512, NVIDIA GeForce RTX 3080, 46 %, 22 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:37.512, NVIDIA GeForce RTX 3080, 54 %, 18 %, 9811 MiB, 10240 MiB
2025/12/18 22:25:38.512, NVIDIA GeForce RTX 3080, 38 %, 16 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:39.512, NVIDIA GeForce RTX 3080, 37 %, 11 %, 9689 MiB, 10240 MiB
2025/12/18 22:25:40.512, NVIDIA GeForce RTX 3080, 62 %, 37 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:41.512, NVIDIA GeForce RTX 3080, 66 %, 33 %, 9811 MiB, 10240 MiB
2025/12/18 22:25:42.513, NVIDIA GeForce RTX 3080, 57 %, 27 %, 9821 MiB, 10240 MiB
2025/12/18 22:25:43.513, NVIDIA GeForce RTX 3080, 48 %, 25 %, 9777 MiB, 10240 MiB
2025/12/18 22:25:44.514, NVIDIA GeForce RTX 3080, 78 %, 57 %, 9817 MiB, 10240 MiB
2025/12/18 22:25:45.514, NVIDIA GeForce RTX 3080, 59 %, 26 %, 9816 MiB, 10240 MiB
2025/12/18 22:25:46.514, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9816 MiB, 10240 MiB
2025/12/18 22:25:47.515, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9816 MiB, 10240 MiB
2025/12/18 22:25:48.517, NVIDIA GeForce RTX 3080, 32 %, 11 %, 9742 MiB, 10240 MiB
2025/12/18 22:25:49.518, NVIDIA GeForce RTX 3080, 67 %, 50 %, 9816 MiB, 10240 MiB
2025/12/18 22:25:50.519, NVIDIA GeForce RTX 3080, 62 %, 31 %, 9824 MiB, 10240 MiB
2025/12/18 22:25:51.520, NVIDIA GeForce RTX 3080, 62 %, 41 %, 9816 MiB, 10240 MiB
2025/12/18 22:25:52.521, NVIDIA GeForce RTX 3080, 61 %, 30 %, 9772 MiB, 10240 MiB
2025/12/18 22:25:53.522, NVIDIA GeForce RTX 3080, 65 %, 43 %, 9816 MiB, 10240 MiB
2025/12/18 22:25:54.523, NVIDIA GeForce RTX 3080, 50 %, 25 %, 9824 MiB, 10240 MiB
2025/12/18 22:25:55.525, NVIDIA GeForce RTX 3080, 62 %, 37 %, 9816 MiB, 10240 MiB
2025/12/18 22:25:56.525, NVIDIA GeForce RTX 3080, 60 %, 33 %, 9784 MiB, 10240 MiB
2025/12/18 22:25:57.525, NVIDIA GeForce RTX 3080, 56 %, 24 %, 9806 MiB, 10240 MiB
2025/12/18 22:25:58.525, NVIDIA GeForce RTX 3080, 59 %, 32 %, 9816 MiB, 10240 MiB
2025/12/18 22:25:59.526, NVIDIA GeForce RTX 3080, 54 %, 27 %, 9806 MiB, 10240 MiB
2025/12/18 22:26:00.526, NVIDIA GeForce RTX 3080, 63 %, 35 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:01.527, NVIDIA GeForce RTX 3080, 65 %, 30 %, 9806 MiB, 10240 MiB
2025/12/18 22:26:02.527, NVIDIA GeForce RTX 3080, 73 %, 55 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:03.528, NVIDIA GeForce RTX 3080, 55 %, 26 %, 9824 MiB, 10240 MiB
2025/12/18 22:26:04.529, NVIDIA GeForce RTX 3080, 45 %, 16 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:05.530, NVIDIA GeForce RTX 3080, 64 %, 34 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:06.530, NVIDIA GeForce RTX 3080, 36 %, 11 %, 9806 MiB, 10240 MiB
2025/12/18 22:26:07.530, NVIDIA GeForce RTX 3080, 75 %, 59 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:08.530, NVIDIA GeForce RTX 3080, 43 %, 22 %, 9824 MiB, 10240 MiB
2025/12/18 22:26:09.531, NVIDIA GeForce RTX 3080, 48 %, 26 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:10.532, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9772 MiB, 10240 MiB
2025/12/18 22:26:11.532, NVIDIA GeForce RTX 3080, 71 %, 57 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:12.532, NVIDIA GeForce RTX 3080, 63 %, 31 %, 9823 MiB, 10240 MiB
2025/12/18 22:26:13.534, NVIDIA GeForce RTX 3080, 55 %, 25 %, 9815 MiB, 10240 MiB
2025/12/18 22:26:14.535, NVIDIA GeForce RTX 3080, 67 %, 33 %, 9823 MiB, 10240 MiB
2025/12/18 22:26:15.536, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9815 MiB, 10240 MiB
2025/12/18 22:26:16.538, NVIDIA GeForce RTX 3080, 66 %, 33 %, 9825 MiB, 10240 MiB
2025/12/18 22:26:17.539, NVIDIA GeForce RTX 3080, 36 %, 12 %, 9807 MiB, 10240 MiB
2025/12/18 22:26:18.541, NVIDIA GeForce RTX 3080, 59 %, 41 %, 9819 MiB, 10240 MiB
2025/12/18 22:26:19.542, NVIDIA GeForce RTX 3080, 60 %, 27 %, 9808 MiB, 10240 MiB
2025/12/18 22:26:20.543, NVIDIA GeForce RTX 3080, 73 %, 54 %, 9819 MiB, 10240 MiB
2025/12/18 22:26:21.544, NVIDIA GeForce RTX 3080, 41 %, 14 %, 9826 MiB, 10240 MiB
2025/12/18 22:26:22.544, NVIDIA GeForce RTX 3080, 41 %, 12 %, 9807 MiB, 10240 MiB
2025/12/18 22:26:23.545, NVIDIA GeForce RTX 3080, 62 %, 40 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:24.545, NVIDIA GeForce RTX 3080, 40 %, 19 %, 9807 MiB, 10240 MiB
2025/12/18 22:26:25.545, NVIDIA GeForce RTX 3080, 74 %, 59 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:26.546, NVIDIA GeForce RTX 3080, 49 %, 23 %, 9825 MiB, 10240 MiB
2025/12/18 22:26:27.547, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:28.547, NVIDIA GeForce RTX 3080, 67 %, 35 %, 9815 MiB, 10240 MiB
2025/12/18 22:26:29.548, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:30.549, NVIDIA GeForce RTX 3080, 64 %, 31 %, 9824 MiB, 10240 MiB
2025/12/18 22:26:31.550, NVIDIA GeForce RTX 3080, 44 %, 16 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:32.551, NVIDIA GeForce RTX 3080, 40 %, 19 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:33.552, NVIDIA GeForce RTX 3080, 52 %, 20 %, 9824 MiB, 10240 MiB
2025/12/18 22:26:34.553, NVIDIA GeForce RTX 3080, 61 %, 30 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:35.553, NVIDIA GeForce RTX 3080, 65 %, 34 %, 9824 MiB, 10240 MiB
2025/12/18 22:26:36.555, NVIDIA GeForce RTX 3080, 48 %, 17 %, 9816 MiB, 10240 MiB
2025/12/18 22:26:37.556, NVIDIA GeForce RTX 3080, 55 %, 26 %, 9721 MiB, 10240 MiB
2025/12/18 22:26:38.559, NVIDIA GeForce RTX 3080, 47 %, 16 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:39.560, NVIDIA GeForce RTX 3080, 55 %, 26 %, 9825 MiB, 10240 MiB
2025/12/18 22:26:40.562, NVIDIA GeForce RTX 3080, 48 %, 17 %, 9807 MiB, 10240 MiB
2025/12/18 22:26:41.563, NVIDIA GeForce RTX 3080, 58 %, 32 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:42.564, NVIDIA GeForce RTX 3080, 54 %, 24 %, 9807 MiB, 10240 MiB
2025/12/18 22:26:43.564, NVIDIA GeForce RTX 3080, 53 %, 32 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:44.564, NVIDIA GeForce RTX 3080, 59 %, 28 %, 9825 MiB, 10240 MiB
2025/12/18 22:26:45.564, NVIDIA GeForce RTX 3080, 39 %, 12 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:46.567, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9825 MiB, 10240 MiB
2025/12/18 22:26:47.568, NVIDIA GeForce RTX 3080, 36 %, 12 %, 9807 MiB, 10240 MiB
2025/12/18 22:26:48.569, NVIDIA GeForce RTX 3080, 56 %, 31 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:49.569, NVIDIA GeForce RTX 3080, 38 %, 14 %, 9773 MiB, 10240 MiB
2025/12/18 22:26:50.570, NVIDIA GeForce RTX 3080, 52 %, 30 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:51.570, NVIDIA GeForce RTX 3080, 65 %, 31 %, 9825 MiB, 10240 MiB
2025/12/18 22:26:52.572, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:53.573, NVIDIA GeForce RTX 3080, 40 %, 21 %, 9825 MiB, 10240 MiB
2025/12/18 22:26:54.573, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:55.573, NVIDIA GeForce RTX 3080, 59 %, 32 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:56.573, NVIDIA GeForce RTX 3080, 46 %, 20 %, 9773 MiB, 10240 MiB
2025/12/18 22:26:57.575, NVIDIA GeForce RTX 3080, 57 %, 32 %, 9817 MiB, 10240 MiB
2025/12/18 22:26:58.577, NVIDIA GeForce RTX 3080, 55 %, 24 %, 9807 MiB, 10240 MiB
2025/12/18 22:26:59.577, NVIDIA GeForce RTX 3080, 58 %, 33 %, 9817 MiB, 10240 MiB
2025/12/18 22:27:00.577, NVIDIA GeForce RTX 3080, 67 %, 33 %, 9773 MiB, 10240 MiB
2025/12/18 22:27:01.577, NVIDIA GeForce RTX 3080, 57 %, 31 %, 9817 MiB, 10240 MiB
2025/12/18 22:27:02.579, NVIDIA GeForce RTX 3080, 63 %, 29 %, 9825 MiB, 10240 MiB
2025/12/18 22:27:03.580, NVIDIA GeForce RTX 3080, 51 %, 17 %, 9817 MiB, 10240 MiB
2025/12/18 22:27:04.581, NVIDIA GeForce RTX 3080, 47 %, 22 %, 9825 MiB, 10240 MiB
2025/12/18 22:27:05.581, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9817 MiB, 10240 MiB
2025/12/18 22:27:06.582, NVIDIA GeForce RTX 3080, 36 %, 17 %, 9825 MiB, 10240 MiB
2025/12/18 22:27:07.584, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9817 MiB, 10240 MiB
2025/12/18 22:27:08.584, NVIDIA GeForce RTX 3080, 37 %, 16 %, 9825 MiB, 10240 MiB
2025/12/18 22:27:09.586, NVIDIA GeForce RTX 3080, 36 %, 15 %, 9807 MiB, 10240 MiB
2025/12/18 22:27:10.586, NVIDIA GeForce RTX 3080, 59 %, 31 %, 9817 MiB, 10240 MiB
2025/12/18 22:27:11.586, NVIDIA GeForce RTX 3080, 35 %, 13 %, 9801 MiB, 10240 MiB
2025/12/18 22:27:12.586, NVIDIA GeForce RTX 3080, 62 %, 23 %, 9811 MiB, 10240 MiB
2025/12/18 22:27:13.587, NVIDIA GeForce RTX 3080, 55 %, 26 %, 9819 MiB, 10240 MiB
2025/12/18 22:27:14.588, NVIDIA GeForce RTX 3080, 46 %, 17 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:15.589, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9823 MiB, 10240 MiB
2025/12/18 22:27:16.589, NVIDIA GeForce RTX 3080, 64 %, 29 %, 9812 MiB, 10240 MiB
2025/12/18 22:27:17.589, NVIDIA GeForce RTX 3080, 71 %, 54 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:18.590, NVIDIA GeForce RTX 3080, 54 %, 23 %, 9812 MiB, 10240 MiB
2025/12/18 22:27:19.590, NVIDIA GeForce RTX 3080, 28 %, 7 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:20.590, NVIDIA GeForce RTX 3080, 36 %, 17 %, 9830 MiB, 10240 MiB
2025/12/18 22:27:21.591, NVIDIA GeForce RTX 3080, 54 %, 18 %, 9823 MiB, 10240 MiB
2025/12/18 22:27:22.591, NVIDIA GeForce RTX 3080, 70 %, 46 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:23.592, NVIDIA GeForce RTX 3080, 63 %, 29 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:24.595, NVIDIA GeForce RTX 3080, 75 %, 59 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:25.595, NVIDIA GeForce RTX 3080, 64 %, 33 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:26.596, NVIDIA GeForce RTX 3080, 49 %, 30 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:27.596, NVIDIA GeForce RTX 3080, 54 %, 23 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:28.597, NVIDIA GeForce RTX 3080, 62 %, 37 %, 9808 MiB, 10240 MiB
2025/12/18 22:27:29.597, NVIDIA GeForce RTX 3080, 58 %, 19 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:30.598, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:31.599, NVIDIA GeForce RTX 3080, 63 %, 38 %, 9808 MiB, 10240 MiB
2025/12/18 22:27:32.600, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:33.601, NVIDIA GeForce RTX 3080, 62 %, 28 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:34.601, NVIDIA GeForce RTX 3080, 62 %, 37 %, 9766 MiB, 10240 MiB
2025/12/18 22:27:35.602, NVIDIA GeForce RTX 3080, 52 %, 17 %, 9823 MiB, 10240 MiB
2025/12/18 22:27:36.604, NVIDIA GeForce RTX 3080, 43 %, 19 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:37.605, NVIDIA GeForce RTX 3080, 63 %, 34 %, 9808 MiB, 10240 MiB
2025/12/18 22:27:38.605, NVIDIA GeForce RTX 3080, 36 %, 13 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:39.606, NVIDIA GeForce RTX 3080, 66 %, 33 %, 9808 MiB, 10240 MiB
2025/12/18 22:27:40.607, NVIDIA GeForce RTX 3080, 48 %, 15 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:41.608, NVIDIA GeForce RTX 3080, 45 %, 20 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:42.609, NVIDIA GeForce RTX 3080, 53 %, 20 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:43.609, NVIDIA GeForce RTX 3080, 50 %, 25 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:44.610, NVIDIA GeForce RTX 3080, 60 %, 27 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:45.611, NVIDIA GeForce RTX 3080, 74 %, 60 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:46.612, NVIDIA GeForce RTX 3080, 60 %, 28 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:47.612, NVIDIA GeForce RTX 3080, 33 %, 19 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:48.612, NVIDIA GeForce RTX 3080, 60 %, 27 %, 9808 MiB, 10240 MiB
2025/12/18 22:27:49.613, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:50.615, NVIDIA GeForce RTX 3080, 67 %, 34 %, 9808 MiB, 10240 MiB
2025/12/18 22:27:51.615, NVIDIA GeForce RTX 3080, 48 %, 17 %, 9822 MiB, 10240 MiB
2025/12/18 22:27:52.615, NVIDIA GeForce RTX 3080, 36 %, 16 %, 9800 MiB, 10240 MiB
2025/12/18 22:27:53.616, NVIDIA GeForce RTX 3080, 47 %, 17 %, 9831 MiB, 10240 MiB
2025/12/18 22:27:54.618, NVIDIA GeForce RTX 3080, 61 %, 26 %, 9809 MiB, 10240 MiB
2025/12/18 22:27:55.618, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9809 MiB, 10240 MiB
2025/12/18 22:27:56.618, NVIDIA GeForce RTX 3080, 57 %, 28 %, 9765 MiB, 10240 MiB
2025/12/18 22:27:57.619, NVIDIA GeForce RTX 3080, 34 %, 11 %, 9809 MiB, 10240 MiB
2025/12/18 22:27:58.619, NVIDIA GeForce RTX 3080, 67 %, 35 %, 9831 MiB, 10240 MiB
2025/12/18 22:27:59.620, NVIDIA GeForce RTX 3080, 48 %, 17 %, 9829 MiB, 10240 MiB
2025/12/18 22:28:00.620, NVIDIA GeForce RTX 3080, 36 %, 16 %, 9795 MiB, 10240 MiB
2025/12/18 22:28:01.620, NVIDIA GeForce RTX 3080, 38 %, 15 %, 9729 MiB, 10240 MiB
2025/12/18 22:28:02.621, NVIDIA GeForce RTX 3080, 66 %, 32 %, 9805 MiB, 10240 MiB
2025/12/18 22:28:03.622, NVIDIA GeForce RTX 3080, 63 %, 37 %, 9829 MiB, 10240 MiB
2025/12/18 22:28:04.622, NVIDIA GeForce RTX 3080, 66 %, 34 %, 9819 MiB, 10240 MiB
2025/12/18 22:28:05.623, NVIDIA GeForce RTX 3080, 63 %, 31 %, 9807 MiB, 10240 MiB
2025/12/18 22:28:06.623, NVIDIA GeForce RTX 3080, 59 %, 23 %, 9810 MiB, 10240 MiB
2025/12/18 22:28:07.624, NVIDIA GeForce RTX 3080, 57 %, 26 %, 9818 MiB, 10240 MiB
2025/12/18 22:28:08.624, NVIDIA GeForce RTX 3080, 55 %, 32 %, 9808 MiB, 10240 MiB
2025/12/18 22:28:09.625, NVIDIA GeForce RTX 3080, 60 %, 27 %, 9800 MiB, 10240 MiB
2025/12/18 22:28:10.625, NVIDIA GeForce RTX 3080, 75 %, 55 %, 9810 MiB, 10240 MiB
2025/12/18 22:28:11.626, NVIDIA GeForce RTX 3080, 54 %, 21 %, 9678 MiB, 10240 MiB
2025/12/18 22:28:12.626, NVIDIA GeForce RTX 3080, 74 %, 52 %, 9810 MiB, 10240 MiB
2025/12/18 22:28:13.626, NVIDIA GeForce RTX 3080, 62 %, 27 %, 9818 MiB, 10240 MiB
2025/12/18 22:28:14.626, NVIDIA GeForce RTX 3080, 54 %, 16 %, 9810 MiB, 10240 MiB
2025/12/18 22:28:15.627, NVIDIA GeForce RTX 3080, 60 %, 23 %, 9800 MiB, 10240 MiB
2025/12/18 22:28:16.627, NVIDIA GeForce RTX 3080, 80 %, 60 %, 9810 MiB, 10240 MiB
2025/12/18 22:28:17.628, NVIDIA GeForce RTX 3080, 70 %, 34 %, 9800 MiB, 10240 MiB
2025/12/18 22:28:18.629, NVIDIA GeForce RTX 3080, 58 %, 25 %, 9810 MiB, 10240 MiB
2025/12/18 22:28:19.630, NVIDIA GeForce RTX 3080, 60 %, 20 %, 9817 MiB, 10240 MiB
2025/12/18 22:28:20.630, NVIDIA GeForce RTX 3080, 71 %, 36 %, 9826 MiB, 10240 MiB
2025/12/18 22:28:21.631, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9818 MiB, 10240 MiB
2025/12/18 22:28:22.631, NVIDIA GeForce RTX 3080, 66 %, 36 %, 9808 MiB, 10240 MiB
2025/12/18 22:28:23.633, NVIDIA GeForce RTX 3080, 63 %, 35 %, 9817 MiB, 10240 MiB
2025/12/18 22:28:24.633, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9816 MiB, 10240 MiB
2025/12/18 22:28:25.634, NVIDIA GeForce RTX 3080, 72 %, 36 %, 9824 MiB, 10240 MiB
2025/12/18 22:28:26.634, NVIDIA GeForce RTX 3080, 71 %, 43 %, 9816 MiB, 10240 MiB
2025/12/18 22:28:27.635, NVIDIA GeForce RTX 3080, 66 %, 30 %, 9774 MiB, 10240 MiB
2025/12/18 22:28:28.635, NVIDIA GeForce RTX 3080, 79 %, 59 %, 9816 MiB, 10240 MiB
2025/12/18 22:28:29.635, NVIDIA GeForce RTX 3080, 53 %, 26 %, 9730 MiB, 10240 MiB
2025/12/18 22:28:30.635, NVIDIA GeForce RTX 3080, 64 %, 41 %, 9816 MiB, 10240 MiB
2025/12/18 22:28:31.636, NVIDIA GeForce RTX 3080, 59 %, 26 %, 9825 MiB, 10240 MiB
2025/12/18 22:28:32.636, NVIDIA GeForce RTX 3080, 58 %, 30 %, 9817 MiB, 10240 MiB
2025/12/18 22:28:33.636, NVIDIA GeForce RTX 3080, 67 %, 35 %, 9807 MiB, 10240 MiB
2025/12/18 22:28:34.636, NVIDIA GeForce RTX 3080, 52 %, 22 %, 9825 MiB, 10240 MiB
2025/12/18 22:28:35.637, NVIDIA GeForce RTX 3080, 58 %, 19 %, 9817 MiB, 10240 MiB
2025/12/18 22:28:36.637, NVIDIA GeForce RTX 3080, 72 %, 35 %, 9818 MiB, 10240 MiB
2025/12/18 22:28:37.638, NVIDIA GeForce RTX 3080, 60 %, 27 %, 9810 MiB, 10240 MiB
2025/12/18 22:28:38.639, NVIDIA GeForce RTX 3080, 66 %, 34 %, 9818 MiB, 10240 MiB
2025/12/18 22:28:39.639, NVIDIA GeForce RTX 3080, 62 %, 23 %, 9807 MiB, 10240 MiB
2025/12/18 22:28:40.639, NVIDIA GeForce RTX 3080, 71 %, 35 %, 9813 MiB, 10240 MiB
2025/12/18 22:28:41.641, NVIDIA GeForce RTX 3080, 47 %, 20 %, 9808 MiB, 10240 MiB
2025/12/18 22:28:42.641, NVIDIA GeForce RTX 3080, 59 %, 25 %, 9676 MiB, 10240 MiB
2025/12/18 22:28:43.645, NVIDIA GeForce RTX 3080, 65 %, 41 %, 9808 MiB, 10240 MiB
2025/12/18 22:28:44.645, NVIDIA GeForce RTX 3080, 61 %, 29 %, 9830 MiB, 10240 MiB
2025/12/18 22:28:45.646, NVIDIA GeForce RTX 3080, 65 %, 37 %, 9808 MiB, 10240 MiB
2025/12/18 22:28:46.646, NVIDIA GeForce RTX 3080, 63 %, 30 %, 9772 MiB, 10240 MiB
2025/12/18 22:28:47.647, NVIDIA GeForce RTX 3080, 62 %, 39 %, 9816 MiB, 10240 MiB
2025/12/18 22:28:48.647, NVIDIA GeForce RTX 3080, 59 %, 20 %, 9816 MiB, 10240 MiB
2025/12/18 22:28:49.647, NVIDIA GeForce RTX 3080, 73 %, 37 %, 9794 MiB, 10240 MiB
2025/12/18 22:28:50.647, NVIDIA GeForce RTX 3080, 65 %, 37 %, 9812 MiB, 10240 MiB
2025/12/18 22:28:51.648, NVIDIA GeForce RTX 3080, 67 %, 30 %, 9802 MiB, 10240 MiB
2025/12/18 22:28:52.648, NVIDIA GeForce RTX 3080, 65 %, 37 %, 9812 MiB, 10240 MiB
2025/12/18 22:28:53.649, NVIDIA GeForce RTX 3080, 58 %, 20 %, 9812 MiB, 10240 MiB
2025/12/18 22:28:54.650, NVIDIA GeForce RTX 3080, 69 %, 33 %, 9820 MiB, 10240 MiB
2025/12/18 22:28:55.650, NVIDIA GeForce RTX 3080, 53 %, 16 %, 9812 MiB, 10240 MiB
2025/12/18 22:28:56.651, NVIDIA GeForce RTX 3080, 61 %, 27 %, 9802 MiB, 10240 MiB
2025/12/18 22:28:57.651, NVIDIA GeForce RTX 3080, 70 %, 52 %, 9813 MiB, 10240 MiB
2025/12/18 22:28:58.652, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9813 MiB, 10240 MiB
2025/12/18 22:28:59.652, NVIDIA GeForce RTX 3080, 74 %, 37 %, 9770 MiB, 10240 MiB
2025/12/18 22:29:00.653, NVIDIA GeForce RTX 3080, 68 %, 42 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:01.654, NVIDIA GeForce RTX 3080, 66 %, 30 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:02.656, NVIDIA GeForce RTX 3080, 59 %, 29 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:03.656, NVIDIA GeForce RTX 3080, 60 %, 28 %, 9802 MiB, 10240 MiB
2025/12/18 22:29:04.656, NVIDIA GeForce RTX 3080, 45 %, 24 %, 9812 MiB, 10240 MiB
2025/12/18 22:29:05.658, NVIDIA GeForce RTX 3080, 70 %, 36 %, 9820 MiB, 10240 MiB
2025/12/18 22:29:06.659, NVIDIA GeForce RTX 3080, 50 %, 16 %, 9812 MiB, 10240 MiB
2025/12/18 22:29:07.659, NVIDIA GeForce RTX 3080, 55 %, 27 %, 9820 MiB, 10240 MiB
2025/12/18 22:29:08.660, NVIDIA GeForce RTX 3080, 51 %, 17 %, 9812 MiB, 10240 MiB
2025/12/18 22:29:09.661, NVIDIA GeForce RTX 3080, 42 %, 19 %, 9812 MiB, 10240 MiB
2025/12/18 22:29:10.661, NVIDIA GeForce RTX 3080, 65 %, 34 %, 9812 MiB, 10240 MiB
2025/12/18 22:29:11.661, NVIDIA GeForce RTX 3080, 71 %, 55 %, 9812 MiB, 10240 MiB
2025/12/18 22:29:12.663, NVIDIA GeForce RTX 3080, 50 %, 24 %, 9816 MiB, 10240 MiB
2025/12/18 22:29:13.663, NVIDIA GeForce RTX 3080, 47 %, 14 %, 9812 MiB, 10240 MiB
2025/12/18 22:29:14.663, NVIDIA GeForce RTX 3080, 59 %, 29 %, 9820 MiB, 10240 MiB
2025/12/18 22:29:15.663, NVIDIA GeForce RTX 3080, 50 %, 17 %, 9812 MiB, 10240 MiB
2025/12/18 22:29:16.664, NVIDIA GeForce RTX 3080, 42 %, 19 %, 9821 MiB, 10240 MiB
2025/12/18 22:29:17.664, NVIDIA GeForce RTX 3080, 64 %, 28 %, 9813 MiB, 10240 MiB
