  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:03.47 python
  72972 eunji     20   0   10.2g 690336 236360 S   0.0   2.1   0:03.50 python
%Cpu: 12.6 us,  2.1 sy,  0.0 ni, 85.3 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 125.0  22.1   0:37.36 python
  72898 eunji     20   0   10.2g 690276 236288 S  25.0   2.1   0:03.48 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72735 eunji     20   0   10.2g 690076 236108 S   0.0   2.1   0:03.34 python
  72797 eunji     20   0   10.2g 690316 236312 S   0.0   2.1   0:03.62 python
  72972 eunji     20   0   10.2g 690336 236360 S   0.0   2.1   0:03.50 python
%Cpu: 14.1 us,  1.1 sy,  0.0 ni, 84.8 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   0:37.41 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72735 eunji     20   0   10.2g 690076 236108 S   0.0   2.1   0:03.34 python
  72797 eunji     20   0   10.2g 690316 236312 S   0.0   2.1   0:03.62 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:03.48 python
  72972 eunji     20   0   10.2g 690336 236360 S   0.0   2.1   0:03.50 python
%Cpu: 12.5 us,  1.2 sy,  0.0 ni, 86.3 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   0:37.49 python
  72735 eunji     20   0   10.2g 690076 236108 S  12.5   2.1   0:03.35 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72797 eunji     20   0   10.2g 690316 236312 S   0.0   2.1   0:03.62 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:03.48 python
  72972 eunji     20   0   10.2g 690336 236360 S   0.0   2.1   0:03.50 python
%Cpu: 11.2 us,  0.4 sy,  0.0 ni, 88.3 id,  0.1 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:38.51 python
  72972 eunji     20   0   10.2g 690336 236360 S   4.0   2.1   0:03.54 python
  72797 eunji     20   0   10.2g 690316 236312 S   3.0   2.1   0:03.65 python
  72735 eunji     20   0   10.2g 690076 236108 S   2.0   2.1   0:03.37 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:03.50 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.9 us,  0.4 sy,  0.0 ni, 91.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   0:39.54 python
  72735 eunji     20   0   10.2g 690164 236172 S   3.0   2.1   0:03.40 python
  72797 eunji     20   0   10.2g 690316 236312 S   2.0   2.1   0:03.67 python
  72898 eunji     20   0   10.2g 690276 236288 R   2.0   2.1   0:03.52 python
  72972 eunji     20   0   10.2g 690340 236360 S   2.0   2.1   0:03.56 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  9.4 us,  0.7 sy,  0.0 ni, 89.8 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:40.56 python
  72898 eunji     20   0   10.2g 690276 236288 S   4.0   2.1   0:03.56 python
  72735 eunji     20   0   10.2g 690164 236172 S   3.0   2.1   0:03.43 python
  72797 eunji     20   0   10.2g 690316 236312 S   2.0   2.1   0:03.69 python
  72972 eunji     20   0   10.2g 690340 236360 S   2.0   2.1   0:03.58 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  9.4 us,  0.4 sy,  0.0 ni, 90.2 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   0:41.58 python
  72735 eunji     20   0   10.2g 690172 236172 S   4.0   2.1   0:03.47 python
  72797 eunji     20   0   10.2g 690316 236312 S   3.0   2.1   0:03.72 python
  72972 eunji     20   0   10.2g 690340 236360 S   3.0   2.1   0:03.61 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:03.58 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.1 us,  0.2 sy,  0.0 ni, 92.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:42.60 python
  72972 eunji     20   0   10.2g 690340 236360 S   3.0   2.1   0:03.64 python
  72735 eunji     20   0   10.2g 690172 236172 S   2.0   2.1   0:03.49 python
  72797 eunji     20   0   10.2g 690316 236312 S   2.0   2.1   0:03.74 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:03.60 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu: 11.0 us,  0.5 sy,  0.0 ni, 88.3 id,  0.1 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:43.62 python
  72797 eunji     20   0   10.2g 690316 236312 S   4.0   2.1   0:03.78 python
  72735 eunji     20   0   10.2g 690172 236172 S   3.0   2.1   0:03.52 python
  72898 eunji     20   0   10.2g 690276 236288 S   3.0   2.1   0:03.63 python
  72972 eunji     20   0   10.2g 690340 236360 S   3.0   2.1   0:03.67 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu: 14.9 us,  0.5 sy,  0.0 ni, 84.5 id,  0.1 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   0:44.64 python
  72898 eunji     20   0   10.2g 690276 236288 S   4.0   2.1   0:03.67 python
  72972 eunji     20   0   10.2g 690340 236360 S   3.0   2.1   0:03.70 python
  72735 eunji     20   0   10.2g 690172 236172 S   2.0   2.1   0:03.54 python
  72797 eunji     20   0   10.2g 690316 236312 S   2.0   2.1   0:03.80 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu: 14.7 us,  0.8 sy,  0.0 ni, 84.5 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:45.67 python
  72898 eunji     20   0   10.2g 690276 236288 S   3.9   2.1   0:03.71 python
  72735 eunji     20   0   10.2g 690172 236172 S   2.9   2.1   0:03.57 python
  72797 eunji     20   0   10.2g 690316 236312 S   2.9   2.1   0:03.83 python
  72972 eunji     20   0   10.2g 690340 236360 S   2.0   2.1   0:03.72 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu: 12.5 us,  0.5 sy,  0.0 ni, 86.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 103.0  22.1   0:46.71 python
  72898 eunji     20   0   10.2g 690276 236288 S   4.0   2.1   0:03.75 python
  72735 eunji     20   0   10.2g 690172 236172 S   3.0   2.1   0:03.60 python
  72797 eunji     20   0   10.2g 690316 236312 S   3.0   2.1   0:03.86 python
  72972 eunji     20   0   10.2g 690340 236360 S   3.0   2.1   0:03.75 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  8.5 us,  0.3 sy,  0.0 ni, 91.1 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:47.73 python
  72898 eunji     20   0   10.2g 690276 236288 S   5.0   2.1   0:03.80 python
  72735 eunji     20   0   10.2g 690172 236172 S   3.0   2.1   0:03.63 python
  72797 eunji     20   0   10.2g 690316 236312 R   2.0   2.1   0:03.88 python
  72972 eunji     20   0   10.2g 690340 236360 S   2.0   2.1   0:03.77 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.4 us,  0.3 sy,  0.0 ni, 92.2 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:48.75 python
  72898 eunji     20   0   10.2g 690276 236288 S   5.0   2.1   0:03.85 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:03.66 python
  72797 eunji     20   0   10.2g 690316 236312 S   3.0   2.1   0:03.91 python
  72972 eunji     20   0   10.2g 690340 236360 S   3.0   2.1   0:03.80 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  8.6 us,  0.4 sy,  0.0 ni, 90.8 id,  0.1 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:49.77 python
  72898 eunji     20   0   10.2g 690276 236288 S   4.0   2.1   0:03.89 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:03.69 python
  72972 eunji     20   0   10.2g 690340 236360 S   3.0   2.1   0:03.83 python
  72797 eunji     20   0   10.2g 690316 236312 S   2.0   2.1   0:03.93 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  9.1 us,  0.7 sy,  0.0 ni, 90.1 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   0:50.80 python
  72797 eunji     20   0   10.2g 690316 236312 S   5.0   2.1   0:03.98 python
  72972 eunji     20   0   10.2g 690340 236360 S   5.0   2.1   0:03.88 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:03.72 python
  72898 eunji     20   0   10.2g 690276 236288 S   3.0   2.1   0:03.92 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.7 us,  0.3 sy,  0.0 ni, 91.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:51.78 python
  72898 eunji     20   0   10.2g 690276 236288 S   4.1   2.1   0:03.96 python
  72972 eunji     20   0   10.2g 690340 236360 S   4.1   2.1   0:03.92 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.1   2.1   0:03.75 python
  72797 eunji     20   0   10.2g 690320 236312 S   2.1   2.1   0:04.00 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu: 12.3 us,  0.8 sy,  0.0 ni, 86.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   0:51.84 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72735 eunji     20   0   10.2g 690176 236172 S   0.0   2.1   0:03.75 python
  72797 eunji     20   0   10.2g 690320 236312 S   0.0   2.1   0:04.00 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:03.96 python
  72972 eunji     20   0   10.2g 690340 236360 S   0.0   2.1   0:03.92 python
%Cpu: 11.7 us,  0.7 sy,  0.0 ni, 86.9 id,  0.0 wa,  0.0 hi,  0.7 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   0:51.91 python
  72735 eunji     20   0   10.2g 690176 236172 S  14.3   2.1   0:03.76 python
  72797 eunji     20   0   10.2g 690320 236312 S  14.3   2.1   0:04.01 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:03.96 python
  72972 eunji     20   0   10.2g 690340 236360 S   0.0   2.1   0:03.92 python
%Cpu: 12.0 us,  1.4 sy,  0.0 ni, 86.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   0:51.98 python
  72972 eunji     20   0   10.2g 690340 236360 R  14.3   2.1   0:03.93 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72735 eunji     20   0   10.2g 690176 236172 S   0.0   2.1   0:03.76 python
  72797 eunji     20   0   10.2g 690320 236312 S   0.0   2.1   0:04.01 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:03.96 python
%Cpu: 12.4 us,  1.0 sy,  0.0 ni, 86.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 120.0  22.1   0:52.04 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72735 eunji     20   0   10.2g 690176 236172 S   0.0   2.1   0:03.76 python
  72797 eunji     20   0   10.2g 690320 236312 S   0.0   2.1   0:04.01 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:03.96 python
  72972 eunji     20   0   10.2g 690340 236360 S   0.0   2.1   0:03.93 python
%Cpu:  9.2 us,  0.4 sy,  0.0 ni, 90.3 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   0:53.06 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:03.79 python
  72898 eunji     20   0   10.2g 690276 236288 S   3.0   2.1   0:03.99 python
  72972 eunji     20   0   10.2g 690340 236360 S   3.0   2.1   0:03.96 python
  72797 eunji     20   0   10.2g 690320 236312 S   2.0   2.1   0:04.03 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.5 us,  0.2 sy,  0.0 ni, 92.3 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:54.08 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:03.82 python
  72797 eunji     20   0   10.2g 690320 236312 S   3.0   2.1   0:04.06 python
  72898 eunji     20   0   10.2g 690276 236288 S   3.0   2.1   0:04.02 python
  72972 eunji     20   0   10.2g 690340 236360 S   2.0   2.1   0:03.98 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.5 us,  0.6 sy,  0.0 ni, 91.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:55.10 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:03.85 python
  72972 eunji     20   0   10.2g 690340 236360 S   3.0   2.1   0:04.01 python
  72797 eunji     20   0   10.2g 690320 236312 S   2.0   2.1   0:04.08 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:04.04 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.4 us,  0.4 sy,  0.0 ni, 92.1 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   0:56.12 python
  72797 eunji     20   0   10.2g 690320 236312 S   4.0   2.1   0:04.12 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:03.88 python
  72898 eunji     20   0   10.2g 690276 236288 S   3.0   2.1   0:04.07 python
  72972 eunji     20   0   10.2g 690340 236360 S   2.0   2.1   0:04.03 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.8 us,  0.2 sy,  0.0 ni, 92.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   0:57.14 python
  72972 eunji     20   0   10.2g 690368 236360 S   3.0   2.1   0:04.06 python
  72735 eunji     20   0   10.2g 690176 236172 S   2.0   2.1   0:03.90 python
  72797 eunji     20   0   10.2g 690320 236312 S   2.0   2.1   0:04.14 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:04.09 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.3 us,  0.2 sy,  0.0 ni, 92.4 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   0:58.17 python
  72898 eunji     20   0   10.2g 690276 236288 R   3.0   2.1   0:04.12 python
  72972 eunji     20   0   10.2g 690368 236360 S   3.0   2.1   0:04.09 python
  72735 eunji     20   0   10.2g 690176 236172 S   2.0   2.1   0:03.92 python
  72797 eunji     20   0   10.2g 690320 236312 S   2.0   2.1   0:04.16 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.7 us,  0.3 sy,  0.0 ni, 92.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   0:59.20 python
  72735 eunji     20   0   10.2g 690176 236172 S   4.0   2.1   0:03.96 python
  72797 eunji     20   0   10.2g 690320 236312 S   4.0   2.1   0:04.20 python
  72972 eunji     20   0   10.2g 690368 236360 S   3.0   2.1   0:04.12 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:04.14 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.3 us,  0.6 sy,  0.0 ni, 92.0 id,  0.1 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   1:00.22 python
  72898 eunji     20   0   10.2g 690276 236288 S   3.0   2.1   0:04.17 python
  72735 eunji     20   0   10.2g 690176 236172 S   2.0   2.1   0:03.98 python
  72797 eunji     20   0   10.2g 690320 236312 S   2.0   2.1   0:04.22 python
  72972 eunji     20   0   10.2g 690368 236360 S   2.0   2.1   0:04.14 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  9.8 us,  0.6 sy,  0.0 ni, 89.5 id,  0.1 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   1:01.24 python
  72898 eunji     20   0   10.2g 690276 236288 S   4.0   2.1   0:04.21 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:04.01 python
  72797 eunji     20   0   10.2g 690320 236312 S   3.0   2.1   0:04.25 python
  72972 eunji     20   0   10.2g 690368 236360 S   3.0   2.1   0:04.17 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  8.7 us,  0.3 sy,  0.0 ni, 91.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   1:02.26 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:04.04 python
  72797 eunji     20   0   10.2g 690320 236312 S   3.0   2.1   0:04.28 python
  72972 eunji     20   0   10.2g 690368 236360 S   3.0   2.1   0:04.20 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:04.23 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu: 10.2 us,  0.5 sy,  0.0 ni, 89.2 id,  0.1 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 103.0  22.1   1:03.29 python
  72797 eunji     20   0   10.2g 690320 236312 S   3.0   2.1   0:04.31 python
  72735 eunji     20   0   10.2g 690176 236172 S   2.0   2.1   0:04.06 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:04.25 python
  72972 eunji     20   0   10.2g 690368 236360 R   2.0   2.1   0:04.22 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  9.1 us,  0.2 sy,  0.0 ni, 90.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   1:04.31 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:04.09 python
  72972 eunji     20   0   10.2g 690380 236360 S   3.0   2.1   0:04.25 python
  72797 eunji     20   0   10.2g 690320 236312 S   2.0   2.1   0:04.33 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:04.27 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.7 us,  0.5 sy,  0.0 ni, 91.6 id,  0.1 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   1:05.33 python
  72898 eunji     20   0   10.2g 690276 236288 S   4.0   2.1   0:04.31 python
  72972 eunji     20   0   10.2g 690380 236360 S   4.0   2.1   0:04.29 python
  72797 eunji     20   0   10.2g 690320 236312 S   3.0   2.1   0:04.36 python
  72735 eunji     20   0   10.2g 690176 236172 S   2.0   2.1   0:04.11 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  6.9 us,  0.4 sy,  0.0 ni, 92.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   1:06.36 python
  72735 eunji     20   0   10.2g 690176 236172 S   4.0   2.1   0:04.15 python
  72797 eunji     20   0   10.2g 690320 236312 S   3.0   2.1   0:04.39 python
  72972 eunji     20   0   10.2g 690380 236360 S   3.0   2.1   0:04.32 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:04.33 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  9.4 us,  0.3 sy,  0.0 ni, 90.3 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.5  22.1   1:07.04 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:04.17 python
  72797 eunji     20   0   10.2g 690320 236312 S   3.0   2.1   0:04.41 python
  72898 eunji     20   0   10.2g 690276 236288 S   3.0   2.1   0:04.35 python
  72972 eunji     20   0   10.2g 690380 236360 S   3.0   2.1   0:04.34 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu: 11.5 us,  0.6 sy,  0.0 ni, 87.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   1:07.13 python
  72797 eunji     20   0   10.2g 690320 236312 S  11.1   2.1   0:04.42 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72735 eunji     20   0   10.2g 690176 236172 S   0.0   2.1   0:04.17 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:04.35 python
  72972 eunji     20   0   10.2g 690380 236360 S   0.0   2.1   0:04.34 python
%Cpu: 12.7 us,  2.7 sy,  0.0 ni, 84.5 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   1:07.18 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72735 eunji     20   0   10.2g 690176 236172 S   0.0   2.1   0:04.17 python
  72797 eunji     20   0   10.2g 690320 236312 S   0.0   2.1   0:04.42 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:04.35 python
  72972 eunji     20   0   10.2g 690380 236360 S   0.0   2.1   0:04.34 python
%Cpu: 11.9 us,  0.9 sy,  0.0 ni, 87.2 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   1:07.24 python
  72735 eunji     20   0   10.2g 690176 236172 S  16.7   2.1   0:04.18 python
  72972 eunji     20   0   10.2g 690380 236360 S  16.7   2.1   0:04.35 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72797 eunji     20   0   10.2g 690320 236312 S   0.0   2.1   0:04.42 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:04.35 python
%Cpu: 12.6 us,  1.1 sy,  0.0 ni, 86.2 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   1:07.28 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72735 eunji     20   0   10.2g 690176 236172 S   0.0   2.1   0:04.18 python
  72797 eunji     20   0   10.2g 690320 236312 S   0.0   2.1   0:04.42 python
  72898 eunji     20   0   10.2g 690276 236288 S   0.0   2.1   0:04.35 python
  72972 eunji     20   0   10.2g 690380 236360 S   0.0   2.1   0:04.35 python
%Cpu: 22.4 us,  1.3 sy,  0.0 ni, 76.2 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 100.0  22.1   1:07.39 python
  72898 eunji     20   0   10.2g 690276 236288 S   9.1   2.1   0:04.36 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
  72735 eunji     20   0   10.2g 690176 236172 S   0.0   2.1   0:04.18 python
  72797 eunji     20   0   10.2g 690320 236312 S   0.0   2.1   0:04.42 python
  72972 eunji     20   0   10.2g 690380 236360 S   0.0   2.1   0:04.35 python
%Cpu:  9.1 us,  0.3 sy,  0.0 ni, 90.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   1:08.42 python
  72797 eunji     20   0   10.2g 690320 236312 S   3.0   2.1   0:04.45 python
  72972 eunji     20   0   10.2g 690380 236360 S   3.0   2.1   0:04.38 python
  72735 eunji     20   0   10.2g 690176 236172 R   2.0   2.1   0:04.20 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:04.38 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  8.8 us,  0.4 sy,  0.0 ni, 90.8 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   1:09.45 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:04.23 python
  72797 eunji     20   0   10.2g 690320 236312 S   2.0   2.1   0:04.47 python
  72898 eunji     20   0   10.2g 690276 236288 S   2.0   2.1   0:04.40 python
  72972 eunji     20   0   10.2g 690380 236360 S   2.0   2.1   0:04.40 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  8.1 us,  0.6 sy,  0.0 ni, 91.3 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 102.0  22.1   1:10.47 python
  72898 eunji     20   0   10.2g 690276 236288 S   4.0   2.1   0:04.44 python
  72735 eunji     20   0   10.2g 690176 236172 S   3.0   2.1   0:04.26 python
  72972 eunji     20   0   10.2g 690380 236360 S   3.0   2.1   0:04.43 python
  72797 eunji     20   0   10.2g 690320 236312 S   2.0   2.1   0:04.49 python
  72734 eunji     20   0   14064  11232   5704 S   0.0   0.0   0:00.10 python
%Cpu:  7.0 us,  0.5 sy,  0.0 ni, 92.4 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
  72350 eunji     20   0   19.8g   6.9g 983972 R 101.0  22.1   1:11.49 python
