timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/12/18 23:35:51.588, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 72, 315.21 W
2025/12/18 23:35:52.588, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.59 W
2025/12/18 23:35:53.588, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.72 W
2025/12/18 23:35:54.588, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 72, 315.37 W
2025/12/18 23:35:55.588, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 72, 315.25 W
2025/12/18 23:35:56.588, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 72, 314.92 W
2025/12/18 23:35:57.589, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 72, 314.66 W
2025/12/18 23:35:58.589, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 72, 314.60 W
2025/12/18 23:35:59.589, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 316.04 W
2025/12/18 23:36:00.589, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 72, 315.17 W
2025/12/18 23:36:01.589, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 72, 316.30 W
2025/12/18 23:36:02.589, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.37 W
2025/12/18 23:36:03.589, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.36 W
2025/12/18 23:36:04.590, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 72, 315.48 W
2025/12/18 23:36:05.590, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.40 W
2025/12/18 23:36:06.590, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 72, 315.44 W
2025/12/18 23:36:07.590, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 72, 315.52 W
2025/12/18 23:36:08.590, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.87 W
2025/12/18 23:36:09.590, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.05 W
2025/12/18 23:36:10.591, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 316.15 W
2025/12/18 23:36:11.591, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.60 W
2025/12/18 23:36:12.591, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.29 W
2025/12/18 23:36:13.591, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.26 W
2025/12/18 23:36:14.591, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.38 W
2025/12/18 23:36:15.591, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.17 W
2025/12/18 23:36:16.591, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.41 W
2025/12/18 23:36:17.592, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.72 W
2025/12/18 23:36:18.592, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 314.87 W
2025/12/18 23:36:19.592, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 316.02 W
2025/12/18 23:36:20.592, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.99 W
2025/12/18 23:36:21.592, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.33 W
2025/12/18 23:36:22.592, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.47 W
2025/12/18 23:36:23.592, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.83 W
2025/12/18 23:36:24.593, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 315.17 W
2025/12/18 23:36:25.593, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.41 W
2025/12/18 23:36:26.593, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.92 W
2025/12/18 23:36:27.593, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.53 W
2025/12/18 23:36:28.593, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.79 W
2025/12/18 23:36:29.593, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.88 W
2025/12/18 23:36:30.594, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.67 W
2025/12/18 23:36:31.594, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 315.89 W
2025/12/18 23:36:32.594, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 315.05 W
2025/12/18 23:36:33.594, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.40 W
2025/12/18 23:36:34.594, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 313.66 W
2025/12/18 23:36:35.594, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 313.94 W
2025/12/18 23:36:36.594, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.24 W
2025/12/18 23:36:37.595, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.16 W
2025/12/18 23:36:38.595, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.23 W
2025/12/18 23:36:39.595, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.25 W
2025/12/18 23:36:40.595, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 315.36 W
2025/12/18 23:36:41.595, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.94 W
2025/12/18 23:36:42.595, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.88 W
2025/12/18 23:36:43.595, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.68 W
2025/12/18 23:36:44.596, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.82 W
2025/12/18 23:36:45.596, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 314.52 W
2025/12/18 23:36:46.596, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 313.67 W
2025/12/18 23:36:47.596, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 314.59 W
2025/12/18 23:36:48.596, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.58 W
2025/12/18 23:36:49.596, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.60 W
2025/12/18 23:36:50.597, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.82 W
2025/12/18 23:36:51.597, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.19 W
2025/12/18 23:36:52.597, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.70 W
2025/12/18 23:36:53.597, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 315.10 W
2025/12/18 23:36:54.597, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.91 W
2025/12/18 23:36:55.597, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 315.24 W
2025/12/18 23:36:56.598, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.39 W
2025/12/18 23:36:57.598, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.28 W
2025/12/18 23:36:58.598, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.36 W
2025/12/18 23:36:59.598, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.48 W
2025/12/18 23:37:00.598, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.67 W
2025/12/18 23:37:01.598, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 315.11 W
2025/12/18 23:37:02.599, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 315.59 W
2025/12/18 23:37:03.599, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.75 W
2025/12/18 23:37:04.599, NVIDIA GeForce RTX 3080, 100 %, 87 %, 7635 MiB, 10240 MiB, 70, 315.11 W
2025/12/18 23:37:05.599, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.93 W
2025/12/18 23:37:06.599, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.11 W
2025/12/18 23:37:07.599, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.36 W
2025/12/18 23:37:08.600, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.47 W
2025/12/18 23:37:09.600, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.89 W
2025/12/18 23:37:10.600, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 315.01 W
2025/12/18 23:37:11.600, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.17 W
2025/12/18 23:37:12.600, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.25 W
2025/12/18 23:37:13.600, NVIDIA GeForce RTX 3080, 100 %, 87 %, 7635 MiB, 10240 MiB, 70, 314.05 W
2025/12/18 23:37:14.600, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.42 W
2025/12/18 23:37:15.601, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.88 W
2025/12/18 23:37:16.601, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.84 W
2025/12/18 23:37:17.601, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.05 W
2025/12/18 23:37:18.601, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.01 W
2025/12/18 23:37:19.601, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.94 W
2025/12/18 23:37:20.601, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.56 W
2025/12/18 23:37:21.601, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.05 W
2025/12/18 23:37:22.602, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 314.93 W
2025/12/18 23:37:23.602, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.19 W
2025/12/18 23:37:24.602, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.86 W
2025/12/18 23:37:25.602, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.43 W
2025/12/18 23:37:26.602, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 315.70 W
2025/12/18 23:37:27.602, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.99 W
2025/12/18 23:37:28.602, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.52 W
2025/12/18 23:37:29.603, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.33 W
2025/12/18 23:37:30.603, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.40 W
2025/12/18 23:37:31.603, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.25 W
2025/12/18 23:37:32.603, NVIDIA GeForce RTX 3080, 100 %, 87 %, 7635 MiB, 10240 MiB, 70, 314.95 W
2025/12/18 23:37:33.603, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.94 W
2025/12/18 23:37:34.603, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 315.48 W
2025/12/18 23:37:35.604, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 315.78 W
2025/12/18 23:37:36.604, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.14 W
2025/12/18 23:37:37.604, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.99 W
2025/12/18 23:37:38.604, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 315.00 W
2025/12/18 23:37:39.604, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.67 W
2025/12/18 23:37:40.604, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.58 W
2025/12/18 23:37:41.604, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.05 W
2025/12/18 23:37:42.605, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.76 W
2025/12/18 23:37:43.605, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.79 W
2025/12/18 23:37:44.605, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 315.66 W
2025/12/18 23:37:45.605, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 315.10 W
2025/12/18 23:37:46.605, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.97 W
2025/12/18 23:37:47.605, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.71 W
2025/12/18 23:37:48.605, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.32 W
2025/12/18 23:37:49.606, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 313.95 W
2025/12/18 23:37:50.606, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.95 W
2025/12/18 23:37:51.606, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.46 W
2025/12/18 23:37:52.606, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.00 W
2025/12/18 23:37:53.606, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 315.48 W
2025/12/18 23:37:54.606, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.38 W
2025/12/18 23:37:55.606, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 315.05 W
2025/12/18 23:37:56.607, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.88 W
2025/12/18 23:37:57.607, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.27 W
2025/12/18 23:37:58.607, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.46 W
2025/12/18 23:37:59.607, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.50 W
2025/12/18 23:38:00.607, NVIDIA GeForce RTX 3080, 100 %, 87 %, 7635 MiB, 10240 MiB, 70, 314.98 W
2025/12/18 23:38:01.607, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 316.78 W
2025/12/18 23:38:02.607, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 316.43 W
2025/12/18 23:38:03.608, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.93 W
2025/12/18 23:38:04.608, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.03 W
2025/12/18 23:38:05.608, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 313.56 W
2025/12/18 23:38:06.608, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.31 W
2025/12/18 23:38:07.608, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.70 W
2025/12/18 23:38:08.608, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.87 W
2025/12/18 23:38:09.608, NVIDIA GeForce RTX 3080, 100 %, 87 %, 7635 MiB, 10240 MiB, 70, 314.18 W
2025/12/18 23:38:10.609, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.24 W
2025/12/18 23:38:11.609, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.90 W
2025/12/18 23:38:12.609, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.11 W
2025/12/18 23:38:13.609, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.73 W
2025/12/18 23:38:14.609, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.39 W
2025/12/18 23:38:15.609, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 70, 314.98 W
2025/12/18 23:38:16.610, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.28 W
2025/12/18 23:38:17.610, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.38 W
2025/12/18 23:38:18.610, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 314.88 W
2025/12/18 23:38:19.610, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 314.88 W
2025/12/18 23:38:20.610, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.85 W
2025/12/18 23:38:21.610, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.04 W
2025/12/18 23:38:22.610, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.26 W
2025/12/18 23:38:23.611, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.78 W
2025/12/18 23:38:24.611, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.70 W
2025/12/18 23:38:25.611, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.50 W
2025/12/18 23:38:26.611, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 313.99 W
2025/12/18 23:38:27.611, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 70, 314.99 W
2025/12/18 23:38:28.611, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 70, 315.17 W
2025/12/18 23:38:29.611, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.74 W
2025/12/18 23:38:30.612, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.46 W
2025/12/18 23:38:31.612, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 315.78 W
2025/12/18 23:38:32.612, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.74 W
2025/12/18 23:38:33.612, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.35 W
2025/12/18 23:38:34.612, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 313.99 W
2025/12/18 23:38:35.612, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.36 W
2025/12/18 23:38:36.612, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.69 W
2025/12/18 23:38:37.613, NVIDIA GeForce RTX 3080, 100 %, 87 %, 7635 MiB, 10240 MiB, 71, 315.57 W
2025/12/18 23:38:38.613, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 316.26 W
2025/12/18 23:38:39.613, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.71 W
2025/12/18 23:38:40.613, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.68 W
2025/12/18 23:38:41.613, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.27 W
2025/12/18 23:38:42.613, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.53 W
2025/12/18 23:38:43.614, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.53 W
2025/12/18 23:38:44.614, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.35 W
2025/12/18 23:38:45.614, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.80 W
2025/12/18 23:38:46.614, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 316.01 W
2025/12/18 23:38:47.614, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.98 W
2025/12/18 23:38:48.614, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 316.09 W
2025/12/18 23:38:49.614, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 316.00 W
2025/12/18 23:38:50.615, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 315.60 W
2025/12/18 23:38:51.615, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.85 W
2025/12/18 23:38:52.615, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.40 W
2025/12/18 23:38:53.615, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.03 W
2025/12/18 23:38:54.615, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.87 W
2025/12/18 23:38:55.615, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.57 W
2025/12/18 23:38:56.615, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.26 W
2025/12/18 23:38:57.616, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.75 W
2025/12/18 23:38:58.616, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 316.51 W
2025/12/18 23:38:59.616, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 314.69 W
2025/12/18 23:39:00.616, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.34 W
2025/12/18 23:39:01.616, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.62 W
2025/12/18 23:39:02.616, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.16 W
2025/12/18 23:39:03.616, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 315.07 W
2025/12/18 23:39:04.617, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.24 W
2025/12/18 23:39:05.617, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.09 W
2025/12/18 23:39:06.617, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 316.48 W
2025/12/18 23:39:07.617, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 315.99 W
2025/12/18 23:39:08.617, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 315.18 W
2025/12/18 23:39:09.617, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.79 W
2025/12/18 23:39:10.617, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.48 W
2025/12/18 23:39:11.618, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.57 W
2025/12/18 23:39:12.618, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7635 MiB, 10240 MiB, 71, 313.85 W
2025/12/18 23:39:13.618, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7635 MiB, 10240 MiB, 71, 314.96 W
2025/12/18 23:39:14.618, NVIDIA GeForce RTX 3080, 100 %, 86 %, 7635 MiB, 10240 MiB, 71, 315.11 W
2025/12/18 23:39:15.618, NVIDIA GeForce RTX 3080, 100 %, 87 %, 7635 MiB, 10240 MiB, 71, 316.23 W
